Time,N_QTN
"2023-03-17/05:22:21",119.353
"2023-03-17/05:22:25",119.179
"2023-03-17/05:22:28",119.223
"2023-03-17/05:22:32",123.332
"2023-03-17/05:22:35",119.533
"2023-03-17/05:22:39",120.380
"2023-03-17/05:22:42",149.124
"2023-03-17/05:22:46",149.135
"2023-03-17/05:22:49",151.677
"2023-03-17/05:22:53",211.119
"2023-03-17/05:22:56",210.173
"2023-03-17/05:23:00",214.468
"2023-03-17/05:23:03",208.838
"2023-03-17/05:23:07",152.504
"2023-03-17/05:23:10",152.522
"2023-03-17/05:23:14",210.757
"2023-03-17/05:23:17",161.277
"2023-03-17/05:23:21",151.507
"2023-03-17/05:23:24",150.433
"2023-03-17/05:23:28",209.500
"2023-03-17/05:23:31",151.897
"2023-03-17/05:23:35",211.658
"2023-03-17/05:23:38",209.022
"2023-03-17/05:23:42",209.472
"2023-03-17/05:23:45",136.280
"2023-03-17/05:23:49",133.763
"2023-03-17/05:23:52",210.683
"2023-03-17/05:23:56",134.295
"2023-03-17/05:23:59",210.585
"2023-03-17/05:24:03",215.424
"2023-03-17/05:24:06",138.803
"2023-03-17/05:24:10",215.000
"2023-03-17/05:24:13",221.024
"2023-03-17/05:24:17",218.379
"2023-03-17/05:24:20",217.111
"2023-03-17/05:24:24",219.055
"2023-03-17/05:24:27",222.242
"2023-03-17/05:24:31",217.129
"2023-03-17/05:24:34",231.355
"2023-03-17/05:24:38",233.589
"2023-03-17/05:24:41",222.703
"2023-03-17/05:24:45",215.937
"2023-03-17/05:24:48",119.859
"2023-03-17/05:24:52",134.966
"2023-03-17/05:24:55",232.709
"2023-03-17/05:24:59",245.670
"2023-03-17/05:25:02",219.543
"2023-03-17/05:25:06",220.643
"2023-03-17/05:25:09",133.781
"2023-03-17/05:25:13",239.086
"2023-03-17/05:25:16",221.962
"2023-03-17/05:25:20",133.592
"2023-03-17/05:25:23",133.686
"2023-03-17/05:25:27",133.853
"2023-03-17/05:25:30",134.059
"2023-03-17/05:25:34",219.062
"2023-03-17/05:25:37",226.413
"2023-03-17/05:25:41",225.054
"2023-03-17/05:25:44",222.539
"2023-03-17/05:25:48",212.948
"2023-03-17/05:25:51",218.563
"2023-03-17/05:25:55",242.793
"2023-03-17/05:25:58",214.752
"2023-03-17/05:26:02",236.557
"2023-03-17/05:26:05",218.448
"2023-03-17/05:26:09",140.315
"2023-03-17/05:26:12",151.185
"2023-03-17/05:26:16",217.454
"2023-03-17/05:26:19",154.640
"2023-03-17/05:26:22",212.753
"2023-03-17/05:26:26",212.406
"2023-03-17/05:26:29",226.056
"2023-03-17/05:26:33",208.334
"2023-03-17/05:26:36",217.454
"2023-03-17/05:26:40",139.822
"2023-03-17/05:26:43",-NaN
"2023-03-17/05:26:47",156.947
"2023-03-17/05:26:50",-NaN
"2023-03-17/05:26:54",-NaN
"2023-03-17/05:26:57",151.136
"2023-03-17/05:27:01",-NaN
"2023-03-17/05:27:04",-NaN
"2023-03-17/05:27:08",120.714
"2023-03-17/05:27:11",124.465
"2023-03-17/05:27:15",-NaN
"2023-03-17/05:27:18",-NaN
"2023-03-17/05:27:22",-NaN
"2023-03-17/05:27:25",-NaN
"2023-03-17/05:27:29",-NaN
"2023-03-17/05:27:32",-NaN
"2023-03-17/05:27:36",-NaN
"2023-03-17/05:27:39",-NaN
"2023-03-17/05:27:43",-NaN
"2023-03-17/05:27:46",-NaN
"2023-03-17/05:27:50",149.103
"2023-03-17/05:27:53",-NaN
"2023-03-17/05:27:57",-NaN
"2023-03-17/05:28:00",-NaN
"2023-03-17/05:28:04",-NaN
"2023-03-17/05:28:07",629.270
"2023-03-17/05:28:11",-NaN
"2023-03-17/05:28:14",-NaN
"2023-03-17/05:28:18",-NaN
"2023-03-17/05:28:21",245.229
"2023-03-17/05:28:25",-NaN
"2023-03-17/05:28:28",-NaN
"2023-03-17/05:28:32",-NaN
"2023-03-17/05:28:35",-NaN
"2023-03-17/05:28:39",-NaN
"2023-03-17/05:28:42",-NaN
"2023-03-17/05:28:46",-NaN
"2023-03-17/05:28:49",-NaN
"2023-03-17/05:28:53",-NaN
"2023-03-17/05:28:56",-NaN
"2023-03-17/05:29:00",-NaN
"2023-03-17/05:29:03",-NaN
"2023-03-17/05:29:07",140.133
"2023-03-17/05:29:10",119.058
"2023-03-17/05:29:14",-NaN
"2023-03-17/05:29:17",-NaN
"2023-03-17/05:29:21",223.238
"2023-03-17/05:29:24",231.081
"2023-03-17/05:29:28",247.829
"2023-03-17/05:29:31",237.779
"2023-03-17/05:29:35",201.278
"2023-03-17/05:29:38",195.726
"2023-03-17/05:29:42",220.327
"2023-03-17/05:29:45",212.910
"2023-03-17/05:29:49",245.229
"2023-03-17/05:29:52",245.225
"2023-03-17/05:29:56",216.722
"2023-03-17/05:29:59",677.987
"2023-03-17/05:30:03",677.573
"2023-03-17/05:30:06",677.300
"2023-03-17/05:30:10",671.374
"2023-03-17/05:30:13",668.302
"2023-03-17/05:30:17",662.922
"2023-03-17/05:30:20",661.787
"2023-03-17/05:30:24",657.471
"2023-03-17/05:30:27",659.381
"2023-03-17/05:30:31",657.289
"2023-03-17/05:30:34",612.314
"2023-03-17/05:30:38",610.321
"2023-03-17/05:30:41",653.061
"2023-03-17/05:30:45",612.560
"2023-03-17/05:30:48",611.426
"2023-03-17/05:30:52",614.129
"2023-03-17/05:30:55",610.430
"2023-03-17/05:30:59",610.498
"2023-03-17/05:31:02",612.242
"2023-03-17/05:31:06",612.092
"2023-03-17/05:31:09",607.729
"2023-03-17/05:31:13",652.756
"2023-03-17/05:31:16",670.189
"2023-03-17/05:31:20",-NaN
"2023-03-17/05:31:23",-NaN
"2023-03-17/05:31:27",-NaN
"2023-03-17/05:31:30",-NaN
"2023-03-17/05:31:34",-NaN
"2023-03-17/05:31:37",-NaN
"2023-03-17/05:31:41",-NaN
"2023-03-17/05:31:44",-NaN
"2023-03-17/05:31:48",-NaN
"2023-03-17/05:31:51",-NaN
"2023-03-17/05:31:55",-NaN
"2023-03-17/05:31:58",608.590
"2023-03-17/05:32:02",495.300
"2023-03-17/05:32:05",484.604
"2023-03-17/05:32:09",484.513
"2023-03-17/05:32:12",478.409
"2023-03-17/05:32:16",475.604
"2023-03-17/05:32:19",472.758
"2023-03-17/05:32:23",470.072
"2023-03-17/05:32:26",470.753
"2023-03-17/05:32:29",465.204
"2023-03-17/05:32:33",464.951
"2023-03-17/05:32:36",462.930
"2023-03-17/05:32:40",466.009
"2023-03-17/05:32:43",464.202
"2023-03-17/05:32:47",443.570
"2023-03-17/05:32:50",461.080
"2023-03-17/05:32:54",439.864
"2023-03-17/05:32:57",439.391
"2023-03-17/05:33:01",439.056
"2023-03-17/05:33:04",437.176
"2023-03-17/05:33:08",425.306
"2023-03-17/05:33:11",389.322
"2023-03-17/05:33:15",133.767
"2023-03-17/05:33:18",378.732
"2023-03-17/05:33:22",378.036
"2023-03-17/05:33:25",376.563
"2023-03-17/05:33:29",375.160
"2023-03-17/05:33:32",370.332
"2023-03-17/05:33:36",370.751
"2023-03-17/05:33:39",368.288
"2023-03-17/05:33:43",365.400
"2023-03-17/05:33:46",364.127
"2023-03-17/05:33:50",366.527
"2023-03-17/05:33:53",366.170
"2023-03-17/05:33:57",364.612
"2023-03-17/05:34:00",364.926
"2023-03-17/05:34:04",365.078
"2023-03-17/05:34:07",363.803
"2023-03-17/05:34:11",365.260
"2023-03-17/05:34:14",364.903
"2023-03-17/05:34:18",365.868
"2023-03-17/05:34:21",366.501
"2023-03-17/05:34:25",364.779
"2023-03-17/05:34:28",365.380
"2023-03-17/05:34:32",365.739
"2023-03-17/05:34:35",365.577
"2023-03-17/05:34:39",365.822
"2023-03-17/05:34:42",367.370
"2023-03-17/05:34:46",369.015
"2023-03-17/05:34:49",368.201
"2023-03-17/05:34:53",370.269
"2023-03-17/05:34:56",371.255
"2023-03-17/05:35:00",371.431
"2023-03-17/05:35:03",369.118
"2023-03-17/05:35:07",370.213
"2023-03-17/05:35:10",372.794
"2023-03-17/05:35:14",368.872
"2023-03-17/05:35:17",378.443
"2023-03-17/05:35:21",382.873
"2023-03-17/05:35:24",408.389
"2023-03-17/05:35:28",408.675
"2023-03-17/05:35:31",415.877
"2023-03-17/05:35:35",415.862
"2023-03-17/05:35:38",412.529
"2023-03-17/05:35:42",415.041
"2023-03-17/05:35:45",416.599
"2023-03-17/05:35:49",431.354
"2023-03-17/05:35:52",415.815
"2023-03-17/05:35:56",418.234
"2023-03-17/05:35:59",416.702
"2023-03-17/05:36:03",422.008
"2023-03-17/05:36:06",428.237
"2023-03-17/05:36:10",679.684
"2023-03-17/05:36:13",683.131
"2023-03-17/05:36:17",660.491
"2023-03-17/05:36:20",604.391
"2023-03-17/05:36:24",602.562
"2023-03-17/05:36:27",600.335
"2023-03-17/05:36:31",589.825
"2023-03-17/05:36:34",482.490
"2023-03-17/05:36:38",482.957
"2023-03-17/05:36:41",383.431
"2023-03-17/05:36:45",385.687
"2023-03-17/05:36:48",385.499
"2023-03-17/05:36:52",383.037
"2023-03-17/05:36:55",381.016
"2023-03-17/05:36:59",382.042
"2023-03-17/05:37:02",380.262
"2023-03-17/05:37:06",383.735
"2023-03-17/05:37:09",370.887
"2023-03-17/05:37:13",372.015
"2023-03-17/05:37:16",377.272
"2023-03-17/05:37:20",372.362
"2023-03-17/05:37:23",370.849
"2023-03-17/05:37:27",367.989
"2023-03-17/05:37:30",372.276
"2023-03-17/05:37:34",342.262
"2023-03-17/05:37:37",344.759
"2023-03-17/05:37:41",363.117
"2023-03-17/05:37:44",365.307
"2023-03-17/05:37:48",307.645
"2023-03-17/05:37:51",302.185
"2023-03-17/05:37:55",301.163
"2023-03-17/05:37:58",305.279
"2023-03-17/05:38:02",295.247
"2023-03-17/05:38:05",304.906
"2023-03-17/05:38:09",297.291
"2023-03-17/05:38:12",293.109
"2023-03-17/05:38:16",293.158
"2023-03-17/05:38:19",686.106
"2023-03-17/05:38:23",683.283
"2023-03-17/05:38:26",679.535
"2023-03-17/05:38:30",680.212
"2023-03-17/05:38:33",674.804
"2023-03-17/05:38:36",672.843
"2023-03-17/05:38:40",668.690
"2023-03-17/05:38:43",668.988
"2023-03-17/05:38:47",659.833
"2023-03-17/05:38:50",608.114
"2023-03-17/05:38:54",603.289
"2023-03-17/05:38:57",602.557
"2023-03-17/05:39:01",599.861
"2023-03-17/05:39:04",594.654
"2023-03-17/05:39:08",593.157
"2023-03-17/05:39:11",592.399
"2023-03-17/05:39:15",588.924
"2023-03-17/05:39:18",551.538
"2023-03-17/05:39:22",550.197
"2023-03-17/05:39:25",434.991
"2023-03-17/05:39:29",431.537
"2023-03-17/05:39:32",427.927
"2023-03-17/05:39:36",426.403
"2023-03-17/05:39:39",421.205
"2023-03-17/05:39:43",419.212
"2023-03-17/05:39:46",417.672
"2023-03-17/05:39:50",415.659
"2023-03-17/05:39:53",388.415
"2023-03-17/05:39:57",386.537
"2023-03-17/05:40:00",386.686
"2023-03-17/05:40:04",385.350
"2023-03-17/05:40:07",385.955
"2023-03-17/05:40:11",385.416
"2023-03-17/05:40:14",384.135
"2023-03-17/05:40:18",385.483
"2023-03-17/05:40:21",384.056
"2023-03-17/05:40:25",384.250
"2023-03-17/05:40:28",382.529
"2023-03-17/05:40:32",383.955
"2023-03-17/05:40:35",354.661
"2023-03-17/05:40:39",382.747
"2023-03-17/05:40:42",382.669
"2023-03-17/05:40:46",354.851
"2023-03-17/05:40:49",356.800
"2023-03-17/05:40:53",355.197
"2023-03-17/05:40:56",356.636
"2023-03-17/05:41:00",356.356
"2023-03-17/05:41:03",357.118
"2023-03-17/05:41:07",354.730
"2023-03-17/05:41:10",407.117
"2023-03-17/05:41:14",355.460
"2023-03-17/05:41:17",354.983
"2023-03-17/05:41:21",410.522
"2023-03-17/05:41:24",412.059
"2023-03-17/05:41:28",407.094
"2023-03-17/05:41:31",385.618
"2023-03-17/05:41:35",359.430
"2023-03-17/05:41:38",409.047
"2023-03-17/05:41:42",357.700
"2023-03-17/05:41:45",359.192
"2023-03-17/05:41:49",361.652
"2023-03-17/05:41:52",361.077
"2023-03-17/05:41:56",417.707
"2023-03-17/05:41:59",361.805
"2023-03-17/05:42:03",382.347
"2023-03-17/05:42:06",361.977
"2023-03-17/05:42:10",426.221
"2023-03-17/05:42:13",427.993
"2023-03-17/05:42:17",-NaN
"2023-03-17/05:42:20",-NaN
"2023-03-17/05:42:24",-NaN
"2023-03-17/05:42:27",-NaN
"2023-03-17/05:42:31",-NaN
"2023-03-17/05:42:34",687.308
"2023-03-17/05:42:38",675.506
"2023-03-17/05:42:41",672.554
"2023-03-17/05:42:45",665.770
"2023-03-17/05:42:48",655.854
"2023-03-17/05:42:52",646.436
"2023-03-17/05:42:55",552.436
"2023-03-17/05:42:59",543.972
"2023-03-17/05:43:02",541.082
"2023-03-17/05:43:06",538.727
"2023-03-17/05:43:09",530.494
"2023-03-17/05:43:13",526.052
"2023-03-17/05:43:16",528.204
"2023-03-17/05:43:20",519.614
"2023-03-17/05:43:23",513.144
"2023-03-17/05:43:27",512.195
"2023-03-17/05:43:30",484.997
"2023-03-17/05:43:34",482.992
"2023-03-17/05:43:37",481.895
"2023-03-17/05:43:41",434.388
"2023-03-17/05:43:44",433.230
"2023-03-17/05:43:48",431.525
"2023-03-17/05:43:51",429.315
"2023-03-17/05:43:55",424.887
"2023-03-17/05:43:58",420.211
"2023-03-17/05:44:02",420.589
"2023-03-17/05:44:05",395.254
"2023-03-17/05:44:09",395.294
"2023-03-17/05:44:12",392.914
"2023-03-17/05:44:16",390.381
"2023-03-17/05:44:19",389.626
"2023-03-17/05:44:23",385.963
"2023-03-17/05:44:26",385.702
"2023-03-17/05:44:30",381.740
"2023-03-17/05:44:33",377.784
"2023-03-17/05:44:37",377.806
"2023-03-17/05:44:40",376.344
"2023-03-17/05:44:44",373.173
"2023-03-17/05:44:47",372.106
"2023-03-17/05:44:50",369.814
"2023-03-17/05:44:54",342.937
"2023-03-17/05:44:57",345.284
"2023-03-17/05:45:01",343.681
"2023-03-17/05:45:04",339.848
"2023-03-17/05:45:08",338.654
"2023-03-17/05:45:11",340.825
"2023-03-17/05:45:15",341.201
"2023-03-17/05:45:18",340.924
"2023-03-17/05:45:22",338.667
"2023-03-17/05:45:25",337.218
"2023-03-17/05:45:29",337.976
"2023-03-17/05:45:32",339.381
"2023-03-17/05:45:36",338.885
"2023-03-17/05:45:39",337.440
"2023-03-17/05:45:43",685.648
"2023-03-17/05:45:46",683.182
"2023-03-17/05:45:50",682.337
"2023-03-17/05:45:53",676.403
"2023-03-17/05:45:57",676.704
"2023-03-17/05:46:00",672.599
"2023-03-17/05:46:04",663.374
"2023-03-17/05:46:07",663.801
"2023-03-17/05:46:11",622.837
"2023-03-17/05:46:14",618.789
"2023-03-17/05:46:18",618.221
"2023-03-17/05:46:21",612.582
"2023-03-17/05:46:25",604.727
"2023-03-17/05:46:28",603.071
"2023-03-17/05:46:32",600.594
"2023-03-17/05:46:35",596.115
"2023-03-17/05:46:39",592.944
"2023-03-17/05:46:42",591.749
"2023-03-17/05:46:46",587.528
"2023-03-17/05:46:49",582.983
"2023-03-17/05:46:53",577.579
"2023-03-17/05:46:56",578.333
"2023-03-17/05:47:00",543.234
"2023-03-17/05:47:03",548.207
"2023-03-17/05:47:07",541.067
"2023-03-17/05:47:10",537.080
"2023-03-17/05:47:14",409.567
"2023-03-17/05:47:17",386.832
"2023-03-17/05:47:21",381.280
"2023-03-17/05:47:24",381.556
"2023-03-17/05:47:28",347.841
"2023-03-17/05:47:31",345.040
"2023-03-17/05:47:35",343.399
"2023-03-17/05:47:38",342.160
"2023-03-17/05:47:42",340.602
"2023-03-17/05:47:45",340.575
"2023-03-17/05:47:49",337.989
"2023-03-17/05:47:52",338.025
"2023-03-17/05:47:56",335.924
"2023-03-17/05:47:59",335.427
"2023-03-17/05:48:03",331.762
"2023-03-17/05:48:06",330.326
"2023-03-17/05:48:10",330.559
"2023-03-17/05:48:13",328.218
"2023-03-17/05:48:17",326.155
"2023-03-17/05:48:20",311.201
"2023-03-17/05:48:24",310.188
"2023-03-17/05:48:27",309.342
"2023-03-17/05:48:31",308.834
"2023-03-17/05:48:34",309.207
"2023-03-17/05:48:38",306.658
"2023-03-17/05:48:41",306.465
"2023-03-17/05:48:45",306.361
"2023-03-17/05:48:48",306.021
"2023-03-17/05:48:52",305.920
"2023-03-17/05:48:55",304.293
"2023-03-17/05:48:59",312.492
"2023-03-17/05:49:02",303.060
"2023-03-17/05:49:06",302.597
"2023-03-17/05:49:09",302.986
"2023-03-17/05:49:13",301.395
"2023-03-17/05:49:16",300.929
"2023-03-17/05:49:20",300.790
"2023-03-17/05:49:23",300.153
"2023-03-17/05:49:27",297.760
"2023-03-17/05:49:30",300.390
"2023-03-17/05:49:34",297.945
"2023-03-17/05:49:37",297.307
"2023-03-17/05:49:41",298.180
"2023-03-17/05:49:44",297.628
"2023-03-17/05:49:48",298.260
"2023-03-17/05:49:51",273.317
"2023-03-17/05:49:55",272.707
"2023-03-17/05:49:58",272.792
"2023-03-17/05:50:02",297.029
"2023-03-17/05:50:05",272.671
"2023-03-17/05:50:09",273.502
"2023-03-17/05:50:12",272.709
"2023-03-17/05:50:16",272.164
"2023-03-17/05:50:19",270.513
"2023-03-17/05:50:23",271.347
"2023-03-17/05:50:26",324.466
"2023-03-17/05:50:30",325.773
"2023-03-17/05:50:33",327.718
"2023-03-17/05:50:37",329.685
"2023-03-17/05:50:40",327.610
"2023-03-17/05:50:44",333.692
"2023-03-17/05:50:47",684.162
"2023-03-17/05:50:51",682.848
"2023-03-17/05:50:54",679.858
"2023-03-17/05:50:57",679.950
"2023-03-17/05:51:01",678.112
"2023-03-17/05:51:04",673.144
"2023-03-17/05:51:08",671.294
"2023-03-17/05:51:11",668.949
"2023-03-17/05:51:15",668.676
"2023-03-17/05:51:18",664.398
"2023-03-17/05:51:22",661.923
"2023-03-17/05:51:25",656.951
"2023-03-17/05:51:29",654.725
"2023-03-17/05:51:32",612.314
"2023-03-17/05:51:36",610.972
"2023-03-17/05:51:39",609.767
"2023-03-17/05:51:43",609.026
"2023-03-17/05:51:46",607.505
"2023-03-17/05:51:50",603.275
"2023-03-17/05:51:53",602.862
"2023-03-17/05:51:57",597.895
"2023-03-17/05:52:00",596.894
"2023-03-17/05:52:04",542.241
"2023-03-17/05:52:07",540.840
"2023-03-17/05:52:11",537.150
"2023-03-17/05:52:14",533.093
"2023-03-17/05:52:18",527.776
"2023-03-17/05:52:21",496.954
"2023-03-17/05:52:25",489.177
"2023-03-17/05:52:28",487.133
"2023-03-17/05:52:32",477.837
"2023-03-17/05:52:35",381.743
"2023-03-17/05:52:39",380.699
"2023-03-17/05:52:42",373.374
"2023-03-17/05:52:46",375.663
"2023-03-17/05:52:49",373.756
"2023-03-17/05:52:53",372.683
"2023-03-17/05:52:56",347.182
"2023-03-17/05:53:00",347.788
"2023-03-17/05:53:03",346.220
"2023-03-17/05:53:07",344.347
"2023-03-17/05:53:10",342.010
"2023-03-17/05:53:14",339.445
"2023-03-17/05:53:17",339.447
"2023-03-17/05:53:21",336.730
"2023-03-17/05:53:24",335.429
"2023-03-17/05:53:28",334.247
"2023-03-17/05:53:31",331.583
"2023-03-17/05:53:35",330.383
"2023-03-17/05:53:38",310.875
"2023-03-17/05:53:42",309.668
"2023-03-17/05:53:45",309.434
"2023-03-17/05:53:49",306.668
"2023-03-17/05:53:52",305.702
"2023-03-17/05:53:56",305.710
"2023-03-17/05:53:59",305.332
"2023-03-17/05:54:03",304.119
"2023-03-17/05:54:06",303.240
"2023-03-17/05:54:10",301.339
"2023-03-17/05:54:13",299.472
"2023-03-17/05:54:17",298.883
"2023-03-17/05:54:20",296.463
"2023-03-17/05:54:24",296.561
"2023-03-17/05:54:27",295.350
"2023-03-17/05:54:31",294.182
"2023-03-17/05:54:34",291.816
"2023-03-17/05:54:38",291.690
"2023-03-17/05:54:41",290.599
"2023-03-17/05:54:45",292.848
"2023-03-17/05:54:48",289.230
"2023-03-17/05:54:52",271.182
"2023-03-17/05:54:55",321.074
"2023-03-17/05:54:59",184.582
"2023-03-17/05:55:02",184.631
"2023-03-17/05:55:06",268.253
"2023-03-17/05:55:09",266.752
"2023-03-17/05:55:13",266.216
"2023-03-17/05:55:16",264.923
"2023-03-17/05:55:20",263.458
"2023-03-17/05:55:23",279.084
"2023-03-17/05:55:27",261.609
"2023-03-17/05:55:30",264.488
"2023-03-17/05:55:34",257.982
"2023-03-17/05:55:37",246.718
"2023-03-17/05:55:41",258.876
"2023-03-17/05:55:44",184.866
"2023-03-17/05:55:48",246.857
"2023-03-17/05:55:51",245.257
"2023-03-17/05:55:55",195.427
"2023-03-17/05:55:58",195.987
"2023-03-17/05:56:02",243.202
"2023-03-17/05:56:05",243.512
"2023-03-17/05:56:09",194.164
"2023-03-17/05:56:12",184.710
"2023-03-17/05:56:16",186.386
"2023-03-17/05:56:19",187.019
"2023-03-17/05:56:23",205.956
"2023-03-17/05:56:26",220.010
"2023-03-17/05:56:30",206.995
"2023-03-17/05:56:33",206.129
"2023-03-17/05:56:37",239.826
"2023-03-17/05:56:40",206.862
"2023-03-17/05:56:44",193.402
"2023-03-17/05:56:47",195.183
"2023-03-17/05:56:51",187.023
"2023-03-17/05:56:54",194.804
"2023-03-17/05:56:58",186.075
"2023-03-17/05:57:01",195.047
"2023-03-17/05:57:04",192.210
"2023-03-17/05:57:08",196.145
"2023-03-17/05:57:11",206.299
"2023-03-17/05:57:15",197.376
"2023-03-17/05:57:18",185.187
"2023-03-17/05:57:22",185.516
"2023-03-17/05:57:25",206.111
"2023-03-17/05:57:29",190.049
"2023-03-17/05:57:32",206.068
"2023-03-17/05:57:36",206.078
"2023-03-17/05:57:39",194.005
"2023-03-17/05:57:43",188.678
"2023-03-17/05:57:46",185.246
"2023-03-17/05:57:50",206.474
"2023-03-17/05:57:53",217.160
"2023-03-17/05:57:57",219.956
"2023-03-17/05:58:00",218.320
"2023-03-17/05:58:04",219.394
"2023-03-17/05:58:07",213.173
"2023-03-17/05:58:11",215.730
"2023-03-17/05:58:14",219.957
"2023-03-17/05:58:18",219.818
"2023-03-17/05:58:21",216.837
"2023-03-17/05:58:25",206.966
"2023-03-17/05:58:28",215.329
"2023-03-17/05:58:32",215.884
"2023-03-17/05:58:35",223.074
"2023-03-17/05:58:39",232.211
"2023-03-17/05:58:42",221.870
"2023-03-17/05:58:46",221.034
"2023-03-17/05:58:49",203.214
"2023-03-17/05:58:53",218.811
"2023-03-17/05:58:56",221.161
"2023-03-17/05:59:00",218.100
"2023-03-17/05:59:03",213.984
"2023-03-17/05:59:07",219.368
"2023-03-17/05:59:10",184.913
"2023-03-17/05:59:14",189.356
"2023-03-17/05:59:17",200.007
"2023-03-17/05:59:21",214.180
"2023-03-17/05:59:24",217.226
"2023-03-17/05:59:28",215.094
"2023-03-17/05:59:31",149.885
"2023-03-17/05:59:35",215.401
"2023-03-17/05:59:38",199.643
"2023-03-17/05:59:42",170.101
"2023-03-17/05:59:45",211.556
"2023-03-17/05:59:49",211.525
"2023-03-17/05:59:52",213.852
"2023-03-17/05:59:56",200.915
"2023-03-17/05:59:59",213.138
"2023-03-17/06:00:03",215.168
"2023-03-17/06:00:06",167.167
"2023-03-17/06:00:10",211.489
"2023-03-17/06:00:13",197.464
"2023-03-17/06:00:17",196.767
"2023-03-17/06:00:20",201.357
"2023-03-17/06:00:24",180.362
"2023-03-17/06:00:27",192.705
"2023-03-17/06:00:31",207.037
"2023-03-17/06:00:34",544.571
"2023-03-17/06:00:38",542.483
"2023-03-17/06:00:41",540.701
"2023-03-17/06:00:45",536.951
"2023-03-17/06:00:48",539.592
"2023-03-17/06:00:52",535.942
"2023-03-17/06:00:55",533.586
"2023-03-17/06:00:59",537.703
"2023-03-17/06:01:02",534.080
"2023-03-17/06:01:06",531.774
"2023-03-17/06:01:09",536.142
"2023-03-17/06:01:13",531.296
"2023-03-17/06:01:16",534.365
"2023-03-17/06:01:20",534.316
"2023-03-17/06:01:23",525.682
"2023-03-17/06:01:27",504.189
"2023-03-17/06:01:30",355.096
"2023-03-17/06:01:34",537.766
"2023-03-17/06:01:37",476.708
"2023-03-17/06:01:41",194.974
"2023-03-17/06:01:44",174.098
"2023-03-17/06:01:48",-NaN
"2023-03-17/06:01:51",-NaN
"2023-03-17/06:01:55",-NaN
"2023-03-17/06:01:58",194.974
"2023-03-17/06:02:02",-NaN
"2023-03-17/06:02:05",-NaN
"2023-03-17/06:02:09",-NaN
"2023-03-17/06:02:12",-NaN
"2023-03-17/06:02:16",-NaN
"2023-03-17/06:02:19",681.330
"2023-03-17/06:02:23",680.059
"2023-03-17/06:02:26",685.387
"2023-03-17/06:02:30",184.330
"2023-03-17/06:02:33",-NaN
"2023-03-17/06:02:37",624.092
"2023-03-17/06:02:40",627.255
"2023-03-17/06:02:44",156.947
"2023-03-17/06:02:47",-NaN
"2023-03-17/06:02:51",-NaN
"2023-03-17/06:02:54",-NaN
"2023-03-17/06:02:58",611.377
"2023-03-17/06:03:01",177.289
"2023-03-17/06:03:05",-NaN
"2023-03-17/06:03:08",-NaN
"2023-03-17/06:03:12",231.581
"2023-03-17/06:03:15",606.900
"2023-03-17/06:03:18",612.563
"2023-03-17/06:03:22",605.546
"2023-03-17/06:03:25",602.701
"2023-03-17/06:03:29",601.238
"2023-03-17/06:03:32",599.098
"2023-03-17/06:03:36",588.509
"2023-03-17/06:03:39",592.984
"2023-03-17/06:03:43",485.357
"2023-03-17/06:03:46",487.216
"2023-03-17/06:03:50",477.365
"2023-03-17/06:03:53",474.176
"2023-03-17/06:03:57",470.057
"2023-03-17/06:04:00",464.352
"2023-03-17/06:04:04",464.456
"2023-03-17/06:04:07",463.610
"2023-03-17/06:04:11",458.488
"2023-03-17/06:04:14",455.718
"2023-03-17/06:04:18",457.145
"2023-03-17/06:04:21",457.422
"2023-03-17/06:04:25",432.203
"2023-03-17/06:04:28",455.455
"2023-03-17/06:04:32",431.348
"2023-03-17/06:04:35",430.917
"2023-03-17/06:04:39",427.357
"2023-03-17/06:04:42",428.088
"2023-03-17/06:04:46",430.110
"2023-03-17/06:04:49",387.575
"2023-03-17/06:04:53",433.118
"2023-03-17/06:04:56",426.965
"2023-03-17/06:05:00",421.795
"2023-03-17/06:05:03",424.582
"2023-03-17/06:05:07",383.965
"2023-03-17/06:05:10",383.175
"2023-03-17/06:05:14",384.746
"2023-03-17/06:05:17",359.594
"2023-03-17/06:05:21",398.950
"2023-03-17/06:05:24",436.303
"2023-03-17/06:05:28",362.481
"2023-03-17/06:05:31",388.784
"2023-03-17/06:05:35",377.676
"2023-03-17/06:05:38",374.288
"2023-03-17/06:05:42",375.011
"2023-03-17/06:05:45",354.020
"2023-03-17/06:05:49",360.043
"2023-03-17/06:05:52",356.898
"2023-03-17/06:05:56",195.966
"2023-03-17/06:05:59",370.411
"2023-03-17/06:06:03",346.464
"2023-03-17/06:06:06",383.029
"2023-03-17/06:06:10",-NaN
"2023-03-17/06:06:13",-NaN
"2023-03-17/06:06:17",-NaN
"2023-03-17/06:06:20",-NaN
"2023-03-17/06:06:24",-NaN
"2023-03-17/06:06:27",-NaN
"2023-03-17/06:06:31",-NaN
"2023-03-17/06:06:34",-NaN
"2023-03-17/06:06:38",-NaN
"2023-03-17/06:06:41",635.103
"2023-03-17/06:06:45",613.421
"2023-03-17/06:06:48",635.951
"2023-03-17/06:06:52",-NaN
"2023-03-17/06:06:55",610.981
"2023-03-17/06:06:59",631.058
"2023-03-17/06:07:02",623.148
"2023-03-17/06:07:06",624.917
"2023-03-17/06:07:09",624.345
"2023-03-17/06:07:13",623.200
"2023-03-17/06:07:16",666.656
"2023-03-17/06:07:20",623.804
